,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
151,GO_Biological_Process_2025,Regulation of Adenylate Cyclase Activity (GO:0045761),1/16,0.0438872736413355,0.1428310501592341,0,0,24.15636363636364,75.5159546794018,STIM1
152,GO_Biological_Process_2025,Negative Regulation of Catabolic Process (GO:0009895),2/120,0.0445566281633845,0.1428310501592341,0,0,6.222849968612681,19.359251129401056,SGTA;BCL2L1
153,GO_Biological_Process_2025,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,KHSRP
154,GO_Biological_Process_2025,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,RGS10
155,GO_Biological_Process_2025,Glucose 6-Phosphate Metabolic Process (GO:0051156),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,TKT
156,GO_Biological_Process_2025,Regulation of Leukocyte Chemotaxis (GO:0002688),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,PTK2B
157,GO_Biological_Process_2025,Regulation of Mitochondrial Membrane Permeability (GO:0046902),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,BCL2L1
158,GO_Biological_Process_2025,Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,PTK2B
159,GO_Biological_Process_2025,Carboxylic Acid Biosynthetic Process (GO:0046394),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,NANS
160,GO_Biological_Process_2025,Cortical Actin Cytoskeleton Organization (GO:0030866),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,FHOD1
161,GO_Biological_Process_2025,Negative Regulation of Anoikis (GO:2000811),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,BCL2L1
162,GO_Biological_Process_2025,Positive Regulation of Dendrite Morphogenesis (GO:0050775),1/17,0.0465665257693463,0.1428310501592341,0,0,22.645454545454545,69.45074052559761,DBN1
163,GO_Biological_Process_2025,Protein-Containing Complex Organization (GO:0043933),2/123,0.0465753424432285,0.1428310501592341,0,0,6.06764615855525,18.60755345283937,PTK2B;CD2AP
164,GO_Biological_Process_2025,Response to Cytokine (GO:0034097),2/123,0.0465753424432285,0.1428310501592341,0,0,6.06764615855525,18.60755345283937,KHSRP;BCL2L1
165,GO_Biological_Process_2025,Negative Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),1/18,0.0492384039303871,0.1474238602886146,0,0,21.31229946524064,64.173068346434,NCK2
166,GO_Biological_Process_2025,Regulation of Exosomal Secretion (GO:1903541),1/18,0.0492384039303871,0.1474238602886146,0,0,21.31229946524064,64.173068346434,SDC4
167,GO_Biological_Process_2025,Nucleobase-Containing Small Molecule Metabolic Process (GO:0055086),1/18,0.0492384039303871,0.1474238602886146,0,0,21.31229946524064,64.173068346434,NUDT5
168,GO_Biological_Process_2025,Regulation of Bicellular Tight Junction Assembly (GO:2000810),1/18,0.0492384039303871,0.1474238602886146,0,0,21.31229946524064,64.173068346434,CLDN5
169,GO_Biological_Process_2025,Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),3/296,0.0500916414119502,0.149096297379099,0,0,3.796316568999936,11.365796438794426,STMN1;NCK2;PTK2B
170,GO_Biological_Process_2025,Negative Regulation of Endopeptidase Activity (GO:0010951),1/19,0.0519029280414418,0.1509361010860319,0,0,20.12727272727273,59.54412256861738,SERPINB9
171,GO_Biological_Process_2025,Calcium-Independent Cell-Cell Adhesion via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),1/19,0.0519029280414418,0.1509361010860319,0,0,20.12727272727273,59.54412256861738,CLDN5
172,GO_Biological_Process_2025,Cell Projection Organization (GO:0030030),1/19,0.0519029280414418,0.1509361010860319,0,0,20.12727272727273,59.54412256861738,PARVB
173,GO_Biological_Process_2025,Negative Regulation of Rho Protein Signal Transduction (GO:0035024),1/19,0.0519029280414418,0.1509361010860319,0,0,20.12727272727273,59.54412256861738,STMN1
174,GO_Biological_Process_2025,Regulation of GTPase Activity (GO:0043087),2/134,0.0542565382515776,0.1533735707016952,0,0,5.558922558922559,16.198876960664794,RGS10;TBC1D10B
175,GO_Biological_Process_2025,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/20,0.0545601179499192,0.1533735707016952,0,0,19.066985645933013,55.45541451142644,RBM38
176,GO_Biological_Process_2025,Regulation of Endopeptidase Activity (GO:0052548),1/20,0.0545601179499192,0.1533735707016952,0,0,19.066985645933013,55.45541451142644,SERPINB9
177,GO_Biological_Process_2025,Hippo Signaling (GO:0035329),1/20,0.0545601179499192,0.1533735707016952,0,0,19.066985645933013,55.45541451142644,MOB1B
178,GO_Biological_Process_2025,Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901028),1/20,0.0545601179499192,0.1533735707016952,0,0,19.066985645933013,55.45541451142644,BCL2L1
179,GO_Biological_Process_2025,Positive Regulation of Release of Cytochrome C From Mitochondria (GO:0090200),1/20,0.0545601179499192,0.1533735707016952,0,0,19.066985645933013,55.45541451142644,BID
180,GO_Biological_Process_2025,Mitochondrion Organization (GO:0007005),2/135,0.0549758477865376,0.1533735707016952,0,0,5.516847674742412,16.003610035439113,BID;BCL2L1
181,GO_Biological_Process_2025,Protein Transport (GO:0015031),3/308,0.0551659878808468,0.1533735707016952,0,0,3.64472626043922,10.560261492955188,ARF3;VPS26B;PDIA4
182,GO_Biological_Process_2025,Establishment of Skin Barrier (GO:0061436),1/21,0.0572099934618307,0.1564770631983045,0,0,18.112727272727277,51.82099606513529,STMN1
183,GO_Biological_Process_2025,Regulation of Macrophage Chemotaxis (GO:0010758),1/21,0.0572099934618307,0.1564770631983045,0,0,18.112727272727277,51.82099606513529,PTK2B
184,GO_Biological_Process_2025,Negative Regulation of Biomineral Tissue Development (GO:0070168),1/21,0.0572099934618307,0.1564770631983045,0,0,18.112727272727277,51.82099606513529,PTK2B
185,GO_Biological_Process_2025,Negative Regulation of Myeloid Cell Differentiation (GO:0045638),1/22,0.059852574330197,0.1585623173354959,0,0,17.24935064935065,48.57194341390608,PTK2B
186,GO_Biological_Process_2025,Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),1/22,0.059852574330197,0.1585623173354959,0,0,17.24935064935065,48.57194341390608,SERPINB9
187,GO_Biological_Process_2025,"Positive Regulation of Synaptic Transmission, Glutamatergic (GO:0051968)",1/22,0.059852574330197,0.1585623173354959,0,0,17.24935064935065,48.57194341390608,PTK2B
188,GO_Biological_Process_2025,Neuron Apoptotic Process (GO:0051402),1/22,0.059852574330197,0.1585623173354959,0,0,17.24935064935065,48.57194341390608,BID
189,GO_Biological_Process_2025,Positive Regulation of Adenylate Cyclase Activity (GO:0045762),1/22,0.059852574330197,0.1585623173354959,0,0,17.24935064935065,48.57194341390608,STIM1
190,GO_Biological_Process_2025,Regulation of Anoikis (GO:2000209),1/22,0.059852574330197,0.1585623173354959,0,0,17.24935064935065,48.57194341390608,BCL2L1
191,GO_Biological_Process_2025,Protein-Containing Complex Assembly (GO:0065003),3/323,0.0618430562879289,0.1588887809555496,0,0,3.4712264150943395,9.66096272721033,NCK2;PTK2B;CD2AP
192,GO_Biological_Process_2025,Negative Regulation of Peptidase Activity (GO:0010466),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,SERPINB9
193,GO_Biological_Process_2025,Nucleotide-Sugar Biosynthetic Process (GO:0009226),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,NANS
194,GO_Biological_Process_2025,Protein Targeting to ER (GO:0045047),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,SGTA
195,GO_Biological_Process_2025,Regulation of ERAD Pathway (GO:1904292),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,SGTA
196,GO_Biological_Process_2025,Skin Epidermis Development (GO:0098773),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,STMN1
197,GO_Biological_Process_2025,Positive Regulation of Dendritic Spine Development (GO:0060999),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,DBN1
198,GO_Biological_Process_2025,Positive Regulation of Excitatory Postsynaptic Potential (GO:2000463),1/23,0.0624878802572221,0.1588887809555496,0,0,16.464462809917354,45.65237693498055,PTK2B
199,GO_Biological_Process_2025,Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240),1/24,0.0651159309062086,0.1607251757977637,0,0,15.747826086956522,43.01654198332297,BCL2L1
200,GO_Biological_Process_2025,Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042),1/24,0.0651159309062086,0.1607251757977637,0,0,15.747826086956522,43.01654198332297,BCL2L1
201,GO_Biological_Process_2025,"RNA Splicing, via Transesterification Reactions (GO:0000375)",1/24,0.0651159309062086,0.1607251757977637,0,0,15.747826086956522,43.01654198332297,KHSRP
202,GO_Biological_Process_2025,Negative Regulation of Protein Localization to Cell Periphery (GO:1904376),1/24,0.0651159309062086,0.1607251757977637,0,0,15.747826086956522,43.01654198332297,BCL2L1
203,GO_Biological_Process_2025,Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099),1/24,0.0651159309062086,0.1607251757977637,0,0,15.747826086956522,43.01654198332297,BCL2L1
204,GO_Biological_Process_2025,Negative Regulation of Stress Fiber Assembly (GO:0051497),1/24,0.0651159309062086,0.1607251757977637,0,0,15.747826086956522,43.01654198332297,STMN1
205,GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:1902230),1/25,0.067736745861726,0.1647826606059297,0,0,15.090909090909092,40.6266358411004,BCL2L1
206,GO_Biological_Process_2025,Lamellipodium Assembly (GO:0030032),1/25,0.067736745861726,0.1647826606059297,0,0,15.090909090909092,40.6266358411004,PARVB
207,GO_Biological_Process_2025,Phosphatidylethanolamine Metabolic Process (GO:0046337),1/25,0.067736745861726,0.1647826606059297,0,0,15.090909090909092,40.6266358411004,PCYT2
208,GO_Biological_Process_2025,NADH Metabolic Process (GO:0006734),1/26,0.0703503446941226,0.1678005178487913,0,0,14.486545454545457,38.45116817407706,ENO2
209,GO_Biological_Process_2025,Protein Depolymerization (GO:0051261),1/26,0.0703503446941226,0.1678005178487913,0,0,14.486545454545457,38.45116817407706,STMN1
210,GO_Biological_Process_2025,Microtubule Polymerization or Depolymerization (GO:0031109),1/26,0.0703503446941226,0.1678005178487913,0,0,14.486545454545457,38.45116817407706,STMN1
211,GO_Biological_Process_2025,Regulation of Actin Filament Bundle Assembly (GO:0032231),1/26,0.0703503446941226,0.1678005178487913,0,0,14.486545454545457,38.45116817407706,FHOD1
212,GO_Biological_Process_2025,Actin Filament Organization (GO:0007015),2/158,0.0724105601475307,0.1678005178487913,0,0,4.698005698005698,12.334158872924991,DBN1;CD2AP
213,GO_Biological_Process_2025,Gluconeogenesis (GO:0006094),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,ENO2
214,GO_Biological_Process_2025,Negative Regulation of Protein Localization to Plasma Membrane (GO:1903077),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,BCL2L1
215,GO_Biological_Process_2025,Negative Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903051),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,SGTA
216,GO_Biological_Process_2025,Regulation of Microtubule Polymerization or Depolymerization (GO:0031110),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,STMN1
217,GO_Biological_Process_2025,Regulation of Myeloid Cell Differentiation (GO:0045637),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,PTK2B
218,GO_Biological_Process_2025,Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,PTK2B
219,GO_Biological_Process_2025,Negative Regulation of Actin Filament Bundle Assembly (GO:0032232),1/27,0.0729567468907788,0.1678005178487913,0,0,13.928671328671328,36.46370879499823,STMN1
220,GO_Biological_Process_2025,ADP Catabolic Process (GO:0046032),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,ENO2
221,GO_Biological_Process_2025,Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,BCL2L1
222,GO_Biological_Process_2025,Glycolytic Process (GO:0006096),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,ENO2
223,GO_Biological_Process_2025,Negative Regulation of Protein Polymerization (GO:0032272),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,STMN1
224,GO_Biological_Process_2025,Long-Term Synaptic Potentiation (GO:0060291),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,PTK2B
225,GO_Biological_Process_2025,Phospholipid Biosynthetic Process (GO:0008654),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,PCYT2
226,GO_Biological_Process_2025,Regulation of Calcium Ion Transmembrane Transport (GO:1903169),1/28,0.0755559718968359,0.1684199197347972,0,0,13.412121212121212,34.64192039516318,PTK2B
227,GO_Biological_Process_2025,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),1/29,0.0781480391133726,0.1719256860494198,0,0,12.932467532467532,32.96680366793903,PTK2B
228,GO_Biological_Process_2025,Negative Regulation of Protein Localization to Membrane (GO:1905476),1/29,0.0781480391133726,0.1719256860494198,0,0,12.932467532467532,32.96680366793903,BCL2L1
229,GO_Biological_Process_2025,Maintenance of Blood-Brain Barrier (GO:0035633),1/29,0.0781480391133726,0.1719256860494198,0,0,12.932467532467532,32.96680366793903,CLDN5
230,GO_Biological_Process_2025,Negative Regulation of Ossification (GO:0030279),1/30,0.0807329679040596,0.1745764177754452,0,0,12.4858934169279,31.42210254292495,PTK2B
231,GO_Biological_Process_2025,Hexose Biosynthetic Process (GO:0019319),1/30,0.0807329679040596,0.1745764177754452,0,0,12.4858934169279,31.42210254292495,ENO2
232,GO_Biological_Process_2025,Lamellipodium Organization (GO:0097581),1/30,0.0807329679040596,0.1745764177754452,0,0,12.4858934169279,31.42210254292495,PARVB
233,GO_Biological_Process_2025,Protein Insertion Into ER Membrane (GO:0045048),1/30,0.0807329679040596,0.1745764177754452,0,0,12.4858934169279,31.42210254292495,SGTA
234,GO_Biological_Process_2025,Regulation of Dendritic Spine Morphogenesis (GO:0061001),1/31,0.0833107775481581,0.1771229136107899,0,0,12.069090909090908,29.99383143293984,DBN1
235,GO_Biological_Process_2025,Nucleoside Phosphate Metabolic Process (GO:0006753),1/31,0.0833107775481581,0.1771229136107899,0,0,12.069090909090908,29.99383143293984,NUDT5
236,GO_Biological_Process_2025,Modulation of Excitatory Postsynaptic Potential (GO:0098815),1/31,0.0833107775481581,0.1771229136107899,0,0,12.069090909090908,29.99383143293984,PTK2B
237,GO_Biological_Process_2025,Negative Regulation of Carbohydrate Metabolic Process (GO:0045912),1/31,0.0833107775481581,0.1771229136107899,0,0,12.069090909090908,29.99383143293984,PGP
238,GO_Biological_Process_2025,"DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)",1/32,0.0858814872949305,0.1780984941444052,0,0,11.6791788856305,28.669896356977127,RBM38
239,GO_Biological_Process_2025,Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041),1/32,0.0858814872949305,0.1780984941444052,0,0,11.6791788856305,28.669896356977127,BCL2L1
240,GO_Biological_Process_2025,Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625),1/32,0.0858814872949305,0.1780984941444052,0,0,11.6791788856305,28.669896356977127,BID
241,GO_Biological_Process_2025,Pyridine Nucleotide Catabolic Process (GO:0019364),1/32,0.0858814872949305,0.1780984941444052,0,0,11.6791788856305,28.669896356977127,ENO2
242,GO_Biological_Process_2025,Mitochondrial Membrane Organization (GO:0007006),1/32,0.0858814872949305,0.1780984941444052,0,0,11.6791788856305,28.669896356977127,BCL2L1
243,GO_Biological_Process_2025,Response to Estrogen (GO:0043627),1/32,0.0858814872949305,0.1780984941444052,0,0,11.6791788856305,28.669896356977127,SERPINB9
244,GO_Biological_Process_2025,Regulation of Neuron Projection Development (GO:0010975),2/176,0.0871302308456414,0.1799505992158962,0,0,4.208173690932312,10.269422445765088,PTK2B;DBN1
245,GO_Biological_Process_2025,Heme Metabolic Process (GO:0042168),1/33,0.0884451163420416,0.1811871614132513,0,0,11.313636363636364,27.43978900166533,BLVRA
246,GO_Biological_Process_2025,Regulation of calcineurin-NFAT Signaling Cascade (GO:0070884),1/33,0.0884451163420416,0.1811871614132513,0,0,11.313636363636364,27.43978900166533,FHL2
247,GO_Biological_Process_2025,Negative Regulation of Cell Population Proliferation (GO:0008285),3/379,0.0898704595276958,0.1827256032507606,0,0,2.945804897631473,7.097581032175226,RBM38;NCK2;PTK2B
248,GO_Biological_Process_2025,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),1/34,0.0910016838323946,0.1827256032507606,0,0,10.970247933884297,26.29433790784365,PTK2B
249,GO_Biological_Process_2025,Regulation of Gluconeogenesis (GO:0006111),1/34,0.0910016838323946,0.1827256032507606,0,0,10.970247933884297,26.29433790784365,PGP
250,GO_Biological_Process_2025,Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111),1/34,0.0910016838323946,0.1827256032507606,0,0,10.970247933884297,26.29433790784365,STMN1
251,GO_Biological_Process_2025,Negative Regulation of Small Molecule Metabolic Process (GO:0062014),1/34,0.0910016838323946,0.1827256032507606,0,0,10.970247933884297,26.29433790784365,PGP
252,GO_Biological_Process_2025,Positive Regulation of Catabolic Process (GO:0009896),2/183,0.0930797995295675,0.1841903178352946,0,0,4.043994270513608,9.601647889815224,KHSRP;SGTA
253,GO_Biological_Process_2025,Acetylcholine Receptor Signaling Pathway (GO:0095500),1/35,0.0935512088610093,0.1841903178352946,0,0,10.647058823529411,25.22550476889633,RGS10
254,GO_Biological_Process_2025,Regulation of Mitochondrial Membrane Potential (GO:0051881),1/35,0.0935512088610093,0.1841903178352946,0,0,10.647058823529411,25.22550476889633,BCL2L1
255,GO_Biological_Process_2025,Regulation of Neuronal Synaptic Plasticity (GO:0048168),1/35,0.0935512088610093,0.1841903178352946,0,0,10.647058823529411,25.22550476889633,DBN1
256,GO_Biological_Process_2025,Substrate Adhesion-Dependent Cell Spreading (GO:0034446),1/35,0.0935512088610093,0.1841903178352946,0,0,10.647058823529411,25.22550476889633,PARVB
257,GO_Biological_Process_2025,Glutamate Receptor Signaling Pathway (GO:0007215),1/36,0.0960937104691178,0.1877352026925622,0,0,10.342337662337664,24.226216623281367,PTK2B
258,GO_Biological_Process_2025,Cellular Response to Heat (GO:0034605),1/36,0.0960937104691178,0.1877352026925622,0,0,10.342337662337664,24.226216623281367,EEF1D
259,GO_Biological_Process_2025,Nucleobase-Containing Compound Metabolic Process (GO:0006139),1/37,0.0986292076661205,0.1919476118425269,0,0,10.054545454545456,23.290226801945256,NUDT5
260,GO_Biological_Process_2025,Positive Regulation of Protein Binding (GO:0032092),1/38,0.1011577193724912,0.193153984915021,0,0,9.782309582309582,22.411999078331625,CLDN5
261,GO_Biological_Process_2025,Regulation of Microtubule Cytoskeleton Organization (GO:0070507),1/38,0.1011577193724912,0.193153984915021,0,0,9.782309582309582,22.411999078331625,STMN1
262,GO_Biological_Process_2025,Positive Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046427),1/38,0.1011577193724912,0.193153984915021,0,0,9.782309582309582,22.411999078331625,PTK2B
263,GO_Biological_Process_2025,Regulation of Potassium Ion Transport (GO:0043266),1/38,0.1011577193724912,0.193153984915021,0,0,9.782309582309582,22.411999078331625,PTK2B
264,GO_Biological_Process_2025,Positive Regulation of Exocytosis (GO:0045921),1/38,0.1011577193724912,0.193153984915021,0,0,9.782309582309582,22.411999078331625,SDC4
265,GO_Biological_Process_2025,Regulation of Metal Ion Transport (GO:0010959),1/39,0.1036792644883319,0.1950249361750778,0,0,9.524401913875598,21.58661062869493,STIM1
266,GO_Biological_Process_2025,Negative Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),1/39,0.1036792644883319,0.1950249361750778,0,0,9.524401913875598,21.58661062869493,STMN1
267,GO_Biological_Process_2025,Negative Regulation of T Cell Proliferation (GO:0042130),1/39,0.1036792644883319,0.1950249361750778,0,0,9.524401913875598,21.58661062869493,SDC4
268,GO_Biological_Process_2025,Positive Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001238),1/39,0.1036792644883319,0.1950249361750778,0,0,9.524401913875598,21.58661062869493,BID
269,GO_Biological_Process_2025,Response to Endoplasmic Reticulum Stress (GO:0034976),2/196,0.1044310283438482,0.1957114827481007,0,0,3.770523100420008,8.518473027168044,SGTA;PDIA4
270,GO_Biological_Process_2025,Establishment of Protein Localization to Extracellular Region (GO:0035592),1/40,0.1061938618617769,0.1968281835240261,0,0,9.27972027972028,20.8096703696972,PDIA4
271,GO_Biological_Process_2025,Positive Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903052),1/40,0.1061938618617769,0.1968281835240261,0,0,9.27972027972028,20.8096703696972,SGTA
272,GO_Biological_Process_2025,Carbohydrate Catabolic Process (GO:0016052),1/40,0.1061938618617769,0.1968281835240261,0,0,9.27972027972028,20.8096703696972,ENO2
273,GO_Biological_Process_2025,Cellular Response to Retinoic Acid (GO:0071300),1/42,0.1112022885086058,0.2053589707494692,0,0,8.826164079822616,19.38582488980337,PTK2B
274,GO_Biological_Process_2025,Ephrin Receptor Signaling Pathway (GO:0048013),1/43,0.1136961552035784,0.2054651947607524,0,0,8.615584415584415,18.73222500578713,NCK2
275,GO_Biological_Process_2025,Regulation of Dendrite Development (GO:0050773),1/43,0.1136961552035784,0.2054651947607524,0,0,8.615584415584415,18.73222500578713,DBN1
276,GO_Biological_Process_2025,Negative Regulation of Lymphocyte Proliferation (GO:0050672),1/43,0.1136961552035784,0.2054651947607524,0,0,8.615584415584415,18.73222500578713,SDC4
277,GO_Biological_Process_2025,Positive Regulation of Stress Fiber Assembly (GO:0051496),1/43,0.1136961552035784,0.2054651947607524,0,0,8.615584415584415,18.73222500578713,FHOD1
278,GO_Biological_Process_2025,Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),1/43,0.1136961552035784,0.2054651947607524,0,0,8.615584415584415,18.73222500578713,SGTA
279,GO_Biological_Process_2025,Mitochondrial Transport (GO:0006839),1/43,0.1136961552035784,0.2054651947607524,0,0,8.615584415584415,18.73222500578713,BCL2L1
280,GO_Biological_Process_2025,Water-Soluble Vitamin Metabolic Process (GO:0006767),1/44,0.1161831490574527,0.2077338283500746,0,0,8.414799154334037,18.113591153164,SHMT1
281,GO_Biological_Process_2025,Learning (GO:0007612),1/44,0.1161831490574527,0.2077338283500746,0,0,8.414799154334037,18.113591153164,CLDN5
282,GO_Biological_Process_2025,Carbohydrate Derivative Biosynthetic Process (GO:1901137),1/44,0.1161831490574527,0.2077338283500746,0,0,8.414799154334037,18.113591153164,TKT
283,GO_Biological_Process_2025,Regulation of Angiogenesis (GO:0045765),2/211,0.1179707390783306,0.2092112336018352,0,0,3.4972532340953397,7.474744593107955,CLDN5;STIM1
284,GO_Biological_Process_2025,Regulation of Nitric Oxide Biosynthetic Process (GO:0045428),1/45,0.1186632886239658,0.2092112336018352,0,0,8.223140495867769,17.52733865567021,KHSRP
285,GO_Biological_Process_2025,Purine Ribonucleotide Biosynthetic Process (GO:0009152),1/45,0.1186632886239658,0.2092112336018352,0,0,8.223140495867769,17.52733865567021,PAICS
286,GO_Biological_Process_2025,Positive Regulation of Cell-Matrix Adhesion (GO:0001954),1/45,0.1186632886239658,0.2092112336018352,0,0,8.223140495867769,17.52733865567021,PTK2B
287,GO_Biological_Process_2025,Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799),1/46,0.1211365924783949,0.210583023626693,0,0,8.04,16.971125513183228,SGTA
288,GO_Biological_Process_2025,Macromolecule Catabolic Process (GO:0009057),1/46,0.1211365924783949,0.210583023626693,0,0,8.04,16.971125513183228,UCHL3
289,GO_Biological_Process_2025,Peptidyl-Tyrosine Modification (GO:0018212),1/46,0.1211365924783949,0.210583023626693,0,0,8.04,16.971125513183228,PTK2B
290,GO_Biological_Process_2025,Positive Regulation of mRNA Catabolic Process (GO:0061014),1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,KHSRP
291,GO_Biological_Process_2025,Regulation of mRNA Catabolic Process (GO:0061013),1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,KHSRP
292,GO_Biological_Process_2025,Bicellular Tight Junction Assembly (GO:0070830),1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,CLDN5
293,GO_Biological_Process_2025,Cellular Defense Response (GO:0006968),1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,PTK2B
294,GO_Biological_Process_2025,Cellular Response to Radiation (GO:0071478),1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,EEF1D
295,GO_Biological_Process_2025,Chemokine-Mediated Signaling Pathway (GO:0070098),1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,PTK2B
296,GO_Biological_Process_2025,"Retrograde Vesicle-Mediated Transport, Golgi to Endoplasmic Reticulum (GO:0006890)",1/47,0.1236030790852328,0.210583023626693,0,0,7.864822134387352,16.442824944512864,ARF3
297,GO_Biological_Process_2025,Positive Regulation of Kinase Activity (GO:0033674),1/48,0.1260627669259398,0.2119194686529087,0,0,7.697098646034816,15.940501530593654,PTK2B
298,GO_Biological_Process_2025,Fatty Acid Beta-Oxidation (GO:0006635),1/48,0.1260627669259398,0.2119194686529087,0,0,7.697098646034816,15.940501530593654,HADH
299,GO_Biological_Process_2025,Cellular Response to Chemokine (GO:1990869),1/48,0.1260627669259398,0.2119194686529087,0,0,7.697098646034816,15.940501530593654,PTK2B
300,GO_Biological_Process_2025,Pyruvate Metabolic Process (GO:0006090),1/48,0.1260627669259398,0.2119194686529087,0,0,7.697098646034816,15.940501530593654,ENO2
301,GO_Biological_Process_2025,Translational Elongation (GO:0006414),1/49,0.1285156743868668,0.2146169347846686,0,0,7.536363636363636,15.462390450976152,EEF1D
302,GO_Biological_Process_2025,Activation of Protein Kinase Activity (GO:0032147),1/49,0.1285156743868668,0.2146169347846686,0,0,7.536363636363636,15.462390450976152,PTK2B
303,GO_Biological_Process_2025,Fatty Acid Oxidation (GO:0019395),1/51,0.1334012215016236,0.2198730230613079,0,0,7.234181818181818,14.57249236885636,HADH
304,GO_Biological_Process_2025,Nicotinamide Nucleotide Metabolic Process (GO:0046496),1/51,0.1334012215016236,0.2198730230613079,0,0,7.234181818181818,14.57249236885636,ENO2
305,GO_Biological_Process_2025,Positive Regulation of Actin Filament Bundle Assembly (GO:0032233),1/51,0.1334012215016236,0.2198730230613079,0,0,7.234181818181818,14.57249236885636,FHOD1
